asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
apiary_junction_hub,apiary_junction_hub,recraft_assets\11_apiary_junction_hub.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:24.225884+00:00,2026-03-12T21:34:24.225884+00:00,be142f76a7d219ba09d527009dcc5ccb1568cb163659f5df50db7f5391f76d61,1344,768,1424656
brassroot_borough,brassroot_borough,recraft_assets\12_brassroot_borough.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:27.570422+00:00,2026-03-12T21:34:27.570422+00:00,97b261e8ca92aaf4910d5fea1ae728ceac9160da8de5f5963569f825da19e5a5,1344,768,1519438
saint_voltage_arcade,saint_voltage_arcade,recraft_assets\13_saint_voltage_arcade.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:41.762798+00:00,2026-03-12T21:34:41.762798+00:00,b11fa00cbe0e52fed85b909942d79f117c2cddb660d4553035b08d9c3be2262a,1344,768,1501786
ossuary_transit,ossuary_transit,recraft_assets\14_ossuary_transit.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:42.762670+00:00,2026-03-12T21:34:42.762670+00:00,2f0e58503df22a228c85a78e9c9a0c2b9d2fdbd953b8827d9df8b1584292f2aa,1344,768,1427516
gutterwake_sewers,gutterwake_sewers,recraft_assets\15_gutterwake_sewers.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:44.995239+00:00,2026-03-12T21:34:44.995239+00:00,b33cee37d1f26ee051a6e5a2a6fdea7844e07a3939de4a40dcf186b49e73818d,1344,768,1488320
cinder_tenements,cinder_tenements,recraft_assets\16_cinder_tenements.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:34:46.781743+00:00,2026-03-12T21:34:46.781743+00:00,26afbbadb42a781a84b4badb2f97cbd2b8e4acc35eea870ff0333cd61263315a,1344,768,1419346
aviary_last_broadcast,aviary_last_broadcast,recraft_assets\17_aviary_last_broadcast.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:01.595072+00:00,2026-03-12T21:35:01.595072+00:00,591ec34546a54f9bbfd0aada5a25d60d95a2e32cb699df80421982543456887d,1344,768,1435016
witchcoil_spire,witchcoil_spire,recraft_assets\18_witchcoil_spire.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:02.222971+00:00,2026-03-12T21:35:02.222971+00:00,3563f45f97001df6cd16da8152b070f967c9ffc30c518803bf224658b253420d,1344,768,1366336
district_material_bible,district_material_bible,recraft_assets\19_district_material_bible.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:04.423859+00:00,2026-03-12T21:35:04.423859+00:00,71fb6464cb62bb55d90f8f36236b35fe1e8beab452a19fb8b60a0a24ab79c6e4,1344,768,1562440
lighting_color_script,lighting_color_script,recraft_assets\20_lighting_color_script.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:05.862130+00:00,2026-03-12T21:35:05.862130+00:00,d33040bd0a7e673cdb559226bf635b4d1bf28e570bfed2e64f2642a6a8389cdc,1344,768,1503508
hive_sigils_pollen,hive_sigils_pollen,recraft_assets\22_hive_sigils_pollen.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:19.272052+00:00,2026-03-12T21:35:19.272052+00:00,e63f9908df462c26b515038267b55e2c7c591af094ed012fbb3025e928d5a90f,1344,768,1600676
shrine_reliquaries,shrine_reliquaries,recraft_assets\21_shrine_reliquaries.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:21.105953+00:00,2026-03-12T21:35:21.105953+00:00,541affa512f52a991641352fa0e36ab1333f0948e3c6c303d5c373f48256ddb5,1344,768,1552842
notes_scraps_codex,notes_scraps_codex,recraft_assets\24_notes_scraps_codex.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:21.765064+00:00,2026-03-12T21:35:21.765064+00:00,460e29db40af64331fa8be49673f0fd35cb2247f917b2d93917473b4b9a496c6,1344,768,881838
lantern_kin_rescues,lantern_kin_rescues,recraft_assets\23_lantern_kin_rescues.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:23.305161+00:00,2026-03-12T21:35:23.305161+00:00,33bc424e72231786c7837c38fc8712d11b1b7964b1354ebab9c23bb626013b65,1344,768,1492290
traversal_kit,traversal_kit,recraft_assets\25_traversal_kit.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:38.132238+00:00,2026-03-12T21:35:38.132238+00:00,166ca4824d97f4c5f189f6a503c3ee8445aff92dbb7751e1177c040570505319,1344,768,1558360
move_catalog_taxonomy,move_catalog_taxonomy,recraft_assets\27_move_catalog_taxonomy.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:38.366322+00:00,2026-03-12T21:35:38.366322+00:00,e88a8adf51dfcd3ce243b06b4bf354e1a4c36d80f1a357d417bc7c82f747bf6e,1344,768,1555710
combat_stance_language,combat_stance_language,recraft_assets\26_combat_stance_language.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:40.697360+00:00,2026-03-12T21:35:40.697360+00:00,3be0a88cb25b78133be689048e0dc5035cf48b3ac8f0a6d3c97fd39d71b1fb63,1344,768,1365918
egosphere_relationship_web,egosphere_relationship_web,recraft_assets\28_egosphere_relationship_web.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:41.704619+00:00,2026-03-12T21:35:41.704619+00:00,0c3e18d0fb1adac6dd9dcd144acd6afdd3f48e59903594239ac0c0353911e145,1344,768,1533216
salvage_brokers_faction,salvage_brokers_faction,recraft_assets\30_salvage_brokers_faction.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:55.614500+00:00,2026-03-12T21:35:55.614500+00:00,69600c03f6128b7cff90e52cef5f1e973e5406340c57d5a6bc4bee7041062bf5,1344,768,1301742
shrine_keepers_faction,shrine_keepers_faction,recraft_assets\29_shrine_keepers_faction.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:58.982850+00:00,2026-03-12T21:35:58.982850+00:00,ca30eddcb8cf913b7236c7bfb4d35b1bd353770cd811fb39b7f153914761f23c,1344,768,1474592
borough_gangs_faction,borough_gangs_faction,recraft_assets\32_borough_gangs_faction.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:59.245917+00:00,2026-03-12T21:35:59.245917+00:00,19d82e49eafdcfa15b9ed9d471a1d13a6632ce49eca88d8d95fc3e96c0c71830,1344,768,1598568
chapel_defectors_faction,chapel_defectors_faction,recraft_assets\31_chapel_defectors_faction.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:35:59.709261+00:00,2026-03-12T21:35:59.709261+00:00,800c72a8a45897660736008503bca9004f78b26307ade4c312819bae8d91e5f0,1344,768,1343386
honey_debt_collector,honey_debt_collector,recraft_assets\33_honey_debt_collector.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:14.154698+00:00,2026-03-12T21:36:14.154698+00:00,ef20061db887bbe49d826a24b4b0816f536d5930efdd128317ad28838439c580,1344,768,1489914
bishop_static,bishop_static,recraft_assets\34_bishop_static.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:17.097038+00:00,2026-03-12T21:36:17.097038+00:00,44764081eb5f67df5618bc42e24ef308b83702d198331bf4f1ec649803c96efb,1344,768,1566844
railmouth_ossivar,railmouth_ossivar,recraft_assets\35_railmouth_ossivar.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:18.283691+00:00,2026-03-12T21:36:18.283691+00:00,bd883d4c8f9734618101cfd7770792474a767ff4564c9edf84b44b7d0e6d1941,1344,768,1513400
maw_of_silt,maw_of_silt,recraft_assets\36_maw_of_silt.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:18.302139+00:00,2026-03-12T21:36:18.302139+00:00,606c79417d3cd5214abc189dd84fb907dbd57b3394753794e737b72d53405e9f,1344,768,1477018
caretaker_red_mother,caretaker_red_mother,recraft_assets\37_caretaker_red_mother.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:32.687633+00:00,2026-03-12T21:36:32.687633+00:00,86458a4766c2d93b3d3f29dad11b216dc027dd4a24c29e94ee29e95d982e5669,1344,768,1479350
broadcast_harrower,broadcast_harrower,recraft_assets\38_broadcast_harrower.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:35.100542+00:00,2026-03-12T21:36:35.100542+00:00,5f54fb73bc96bf7ec52a3ae7c1bf4b895fa7aaf62f221f8213f4c4b4c5d79c69,1344,768,1663642
matra_vey_ascendant,matra_vey_ascendant,recraft_assets\39_matra_vey_ascendant.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:35.555596+00:00,2026-03-12T21:36:35.555596+00:00,1bcbacc79e49d9e0781e475086018026b583b5534c089f2c4fcc43de2524734a,1344,768,1456182
lantern_apiary_fauna,lantern_apiary_fauna,recraft_assets\40_lantern_apiary_fauna.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:42.985355+00:00,2026-03-12T21:36:42.985355+00:00,f0c4ee5811448f81f0ba8f5af91e6ac7950f2323dda7ca8d5dd038ffd58dab7c,1344,768,1472036
sewer_cryptids_utility_vermin,sewer_cryptids_utility_vermin,recraft_assets\41_sewer_cryptids_utility_vermin.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:51.324398+00:00,2026-03-12T21:36:51.324398+00:00,24de9b37c32cd85c6ac974b08c43fb9d5a900ca6c2c8d67e33db586f596329d7,1344,768,1482194
ritual_tools_reliquary_kit,ritual_tools_reliquary_kit,recraft_assets\43_ritual_tools_reliquary_kit.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:53.589760+00:00,2026-03-12T21:36:53.589760+00:00,f8dd3054e7c30fd8e40c84d1cf4e32586b4cb39c2367b73ee1f427d8c77e58fd,1344,768,1521494
underhive_vehicles_liftways,underhive_vehicles_liftways,recraft_assets\42_underhive_vehicles_liftways.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:36:53.818697+00:00,2026-03-12T21:36:53.818697+00:00,0ca54cc12a529be0e0de4dadf1903dbfd6b35ca3d613d98c1af422f3c3c59086,1344,768,1454112
street_furnishings_kiosks,street_furnishings_kiosks,recraft_assets\44_street_furnishings_kiosks.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:01.918447+00:00,2026-03-12T21:37:01.918447+00:00,4e7929c0cb09368b3941ef8473a0069da97773f34b287575ea3a078a68e1d396,1344,768,1544352
signage_glyphs_wayfinding,signage_glyphs_wayfinding,recraft_assets\45_signage_glyphs_wayfinding.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:12.421352+00:00,2026-03-12T21:37:12.421352+00:00,a6ce9109f67e5cef8e464ff8f54e1e219e972690c12213f3d8917814f9c00b46,1344,768,1494474
three_ds_ui_mockup,three_ds_ui_mockup,recraft_assets\47_three_ds_ui_mockup.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:15.135030+00:00,2026-03-12T21:37:15.135030+00:00,9f549f1866f242bf3a1c58ac0d9d4cd3e123dcdcd4d024291945c0166df71b2f,1344,768,1170630
three_ds_exploration_mockup,three_ds_exploration_mockup,recraft_assets\46_three_ds_exploration_mockup.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:15.373799+00:00,2026-03-12T21:37:15.373799+00:00,05f8986f2097ff8dced98e4294ac480b9ea85cc24602465c4d37f134a97fcd30,1344,768,1520560
appendix_glossary_archive,appendix_glossary_archive,recraft_assets\48_appendix_glossary_archive.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:20.567825+00:00,2026-03-12T21:37:20.567825+00:00,0a28d39f99593befc76a6a58c16f5d034deb50da824297d8088c6bb61ad62a24,1344,768,1547030
legal_publication_plate,legal_publication_plate,recraft_assets\49_legal_publication_plate.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:29.147905+00:00,2026-03-12T21:37:29.147905+00:00,3fc31c83aa01ed5b345a591e9b9e76292ecdba055785563762f971a31c87bc02,1344,768,1425652
closure_rear_cover,closure_rear_cover,recraft_assets\50_closure_rear_cover.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T21:37:34.686445+00:00,2026-03-12T21:37:34.686445+00:00,b22e84f074150bcb06ad09096ba3e11fa236414f9f65fc00d6553da41d07ffc6,1344,768,1307452
