asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
npc_babka_kuroles,npc_babka_kuroles,assets/npcs/babka_kuroles.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:03.227948+00:00,2026-03-12T04:29:03.227948+00:00,2b7593b4dedfb815a771ef7be284cc62ce10f645764b221f525201d366e1c8e6,1024,1024,1511518
npc_bird_reactor_nine,npc_bird_reactor_nine,assets/npcs/bird_reactor_nine.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:13.097478+00:00,2026-03-12T04:29:13.097478+00:00,c95ff66d809cc8ea945f0abc3ff18f2483606748a7590db2fc3c149683cbb4ad,1024,1024,1371984
tool_candle_stub,tool_candle_stub,assets/tools/candle_stub.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:13.240098+00:00,2026-03-12T04:29:13.240098+00:00,d6ab66ba91a22f6ac84de92f798143eadb5f7672a7c7a8f471cd123ee72dc272,1024,1024,1033700
tool_key_ring,tool_key_ring,assets/tools/key_ring.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:15.573431+00:00,2026-03-12T04:29:15.573431+00:00,185fb3891d1ecfcff577cb2d793282a57ccd76ca41f4765dcb64f84ab05c0a50,1024,1024,760922
tool_iron_spoon,tool_iron_spoon,assets/tools/iron_spoon.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:25.961096+00:00,2026-03-12T04:29:25.961096+00:00,40def6fdd02a220f0217491fc07618607e53045483bad372bbd7e4292dfab94b,1024,1024,582520
tool_thread_spool,tool_thread_spool,assets/tools/thread_spool.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:26.668585+00:00,2026-03-12T04:29:26.668585+00:00,103364b39bf8819248c9259ea254a958388ae32d1bec51b91ed4abf69f22e82e,1024,1024,620846
tool_chalk,tool_chalk,assets/tools/chalk.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:27.884910+00:00,2026-03-12T04:29:27.884910+00:00,aca2ed536163b8b88d3cc91a23eb6c00e435a24b3abab56ac5c0387fea20c65d,1024,1024,1328482
tool_box_cutter,tool_box_cutter,assets/tools/box_cutter.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:30.732095+00:00,2026-03-12T04:29:30.732095+00:00,8b7ce4991e6c5719b1e04f885fdf4166f5ae2f3a0e8340c0efc9b9db322636f1,1024,1024,1030228
tool_bread_salt,tool_bread_salt,assets/tools/bread_salt.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:38.841437+00:00,2026-03-12T04:29:38.841437+00:00,f58299489bc5098a5beebcb4c94960e414133936a2cbe863dea98c11198bb139,1024,1024,777254
tool_hand_bell,tool_hand_bell,assets/tools/hand_bell.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:39.623710+00:00,2026-03-12T04:29:39.623710+00:00,94fb56f120b84ae3d60ea4b753dede7f60c3a1358fb0ae47bcb694a36327dd98,1024,1024,1043026
tool_glass_marble,tool_glass_marble,assets/tools/glass_marble.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:41.948000+00:00,2026-03-12T04:29:41.948000+00:00,21241d081cd6eabece8150e44ae848009904bc347167e61e8ad4dc498c080f71,1024,1024,928576
fx_dread_overlay,fx_dread_overlay,assets/fx/dread_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:46.816214+00:00,2026-03-12T04:29:46.816214+00:00,52d53ea021c903efddb1077f68a0408c24bda2a3afc10febd2abd2850e30f2bc,1344,768,1669210
fx_warmth_glow,fx_warmth_glow,assets/fx/warmth_glow.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:54.012295+00:00,2026-03-12T04:29:54.012295+00:00,3549441964c681bb7705fb04240ed4cac4211238a65099332257f233629c9d38,1344,768,1391664
fx_crepulin_stain,fx_crepulin_stain,assets/fx/crepulin_stain.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:54.554603+00:00,2026-03-12T04:29:54.554603+00:00,4b899fce12808029b2436c1eb6e54ff25a09f10a1d4225f1a5b8fde0ce519417,1344,768,1417606
fx_black_road_headlights,fx_black_road_headlights,assets/fx/black_road_headlights.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:29:55.654643+00:00,2026-03-12T04:29:55.654643+00:00,0d6665d4a868403d522a163dc71372dc5b67fb4ad502988410bea803f9747879,1344,768,1376366
ui_dread_gauge,ui_dread_gauge,assets/ui/dread_gauge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:00.394058+00:00,2026-03-12T04:30:00.394058+00:00,4bd06a5bc844bcb9ad027c40b141028e50affd09717be5f4c0c35673a2ac278f,1024,1024,760640
ui_warmth_gauge,ui_warmth_gauge,assets/ui/warmth_gauge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:06.839132+00:00,2026-03-12T04:30:06.839132+00:00,48611e000b0483875f58369f14520d071d20358c432fb53978983c80257a2b4e,1024,1024,1018416
ui_health_gauge,ui_health_gauge,assets/ui/health_gauge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:07.251100+00:00,2026-03-12T04:30:07.251100+00:00,14ad6252ca1c691da6b48315c91df0dc2b71bf654c0c95a5b815caaa74e6a277,1024,1024,863008
title_screen,title_screen,assets/screens/title_screen.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:10.533207+00:00,2026-03-12T04:30:10.533207+00:00,cf089aa69ec8b8fa87365d5540ef483925f9a0eac86c29392fd83d15bcadab03,1344,768,1426234
ending_screen,ending_screen,assets/screens/ending_screen.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:14.938595+00:00,2026-03-12T04:30:14.938595+00:00,8c1f28cf3be506e6fa7acaa7ecac3d78c8de03ebda7ffd5b36a35473483322d1,1344,768,1411346
game_over_screen,game_over_screen,assets/screens/game_over.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:30:21.562042+00:00,2026-03-12T04:30:21.562042+00:00,1a41a510dd554f2d3655fa66bfe77c8e93b4fc065549199e50ed596c7123d547,1344,768,1358560
