asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
salt_forest_canopy_floor_broken,salt_forest_canopy_floor_broken,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:31.288530+00:00,2026-03-12T03:28:31.288530+00:00,2659f1dc5fc39feb52c1e4e617bfe0520f2748be8dfdd94443992b5a22f86c83,1024,1024,1048808
salt_forest_canopy_wall_face,salt_forest_canopy_wall_face,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:34.432259+00:00,2026-03-12T03:28:34.432259+00:00,3d4d853af40252306169eb025aaa5ff0288cf886f7f089f56267d864212d98c3,1024,1024,1479834
salt_forest_canopy_wall_corner,salt_forest_canopy_wall_corner,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:36.503832+00:00,2026-03-12T03:28:36.503832+00:00,1d515d2ea9aece535bbf520d86ad433495f2c5fda2f2062c142de5cc8ba245d5,1024,1024,1562742
salt_forest_canopy_platform_bridge,salt_forest_canopy_platform_bridge,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:36.564475+00:00,2026-03-12T03:28:36.564475+00:00,3679f3327d4fd52bbc37d2a2d2749e832fa1e60c5ce25220c8f9454352b0fb93,1024,1024,1516468
salt_forest_canopy_gate_arch,salt_forest_canopy_gate_arch,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:48.877772+00:00,2026-03-12T03:28:48.877772+00:00,f8f0f7f2d77ae3af99c6923bc78dce623b8d005b2acd32326385a6c7de852fbc,1024,1024,1476138
salt_forest_canopy_traversal_vertical,salt_forest_canopy_traversal_vertical,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:54.274773+00:00,2026-03-12T03:28:54.274773+00:00,a4cc9bc0d571ae06d5ebdeb87b2c38ffc2860dec6c7d6c369b61bc1edb8cdd0d,1024,1024,1429346
salt_forest_canopy_hazard_overlay,salt_forest_canopy_hazard_overlay,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:54.649275+00:00,2026-03-12T03:28:54.649275+00:00,612aa2f9097c58a7a98e94469ea956a64e7c3062fc745434297924ab25b43886,1024,1024,1510906
salt_forest_canopy_landmark_setpiece,salt_forest_canopy_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/salt_forest_canopy_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:28:56.838886+00:00,2026-03-12T03:28:56.838886+00:00,c876ceaa8a1dc4b152169fc01951b9c8301648c934f2b5eda424e04c37235bfb,1024,1024,1632076
ferry_crypts_skyline_backdrop,ferry_crypts_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/ferry_crypts_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:07.951985+00:00,2026-03-12T03:29:07.951985+00:00,8010c1a4aeb74e01c7f56ad3ea358052407aab09e9c1eba1392a595f0a4c55f8,1024,1024,1336054
ferry_crypts_far_parallax,ferry_crypts_far_parallax,authoring/clipstudio/tiles/world_buildout/ferry_crypts_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:12.939738+00:00,2026-03-12T03:29:12.939738+00:00,afda584bd1358539997b14bdd3da5787a300211a462de6cf269a2b114ce1b91d,1024,1024,1402198
ferry_crypts_mid_parallax,ferry_crypts_mid_parallax,authoring/clipstudio/tiles/world_buildout/ferry_crypts_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:13.142818+00:00,2026-03-12T03:29:13.142818+00:00,ba9467e2a007261a61617306f3d5b773dfa75af46f7b040b387edb842c1451c0,1024,1024,1413094
ferry_crypts_floor_run,ferry_crypts_floor_run,authoring/clipstudio/tiles/world_buildout/ferry_crypts_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:15.412113+00:00,2026-03-12T03:29:15.412113+00:00,5584b14e8a43f65ec2d4aace4b865f8f1f1aecf0458eb48d02e079009f470e57,1024,1024,1354144
ferry_crypts_wall_corner,ferry_crypts_wall_corner,authoring/clipstudio/tiles/world_buildout/ferry_crypts_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:31.393668+00:00,2026-03-12T03:29:31.393668+00:00,85cbb7d48095e797e5e788d402f564b9d943da139ecf2d8be6061730a5771d79,1024,1024,1393098
ferry_crypts_wall_face,ferry_crypts_wall_face,authoring/clipstudio/tiles/world_buildout/ferry_crypts_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:32.214247+00:00,2026-03-12T03:29:32.214247+00:00,a8ce174113958a56605109859a02e751fd95b56d3c005fa132291486c3c04b9b,1024,1024,1386968
ferry_crypts_platform_bridge,ferry_crypts_platform_bridge,authoring/clipstudio/tiles/world_buildout/ferry_crypts_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:34.091760+00:00,2026-03-12T03:29:34.091760+00:00,f341214ffea15d78b27f345f38bef77f59657318f001e7fb92c3055c7e032210,1024,1024,1392690
ferry_crypts_floor_broken,ferry_crypts_floor_broken,authoring/clipstudio/tiles/world_buildout/ferry_crypts_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:35.857841+00:00,2026-03-12T03:29:35.857841+00:00,9ece3449e8f659e777756fa1cc9388d8a80a6076502ce3cea9f0beb8a491b455,1024,1024,1469882
ferry_crypts_gate_arch,ferry_crypts_gate_arch,authoring/clipstudio/tiles/world_buildout/ferry_crypts_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:50.069107+00:00,2026-03-12T03:29:50.069107+00:00,f339f158075fecf60f8402c7d49e14ae8b99b7c83ac30d56c67bde41adf0c52c,1024,1024,1370534
ferry_crypts_traversal_vertical,ferry_crypts_traversal_vertical,authoring/clipstudio/tiles/world_buildout/ferry_crypts_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:50.884811+00:00,2026-03-12T03:29:50.884811+00:00,5223531317c99939243e86b199fbc0cb5d47db4365a1acddd622a9402d99c6b4,1024,1024,1328898
ferry_crypts_landmark_setpiece,ferry_crypts_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/ferry_crypts_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:54.753907+00:00,2026-03-12T03:29:54.753907+00:00,9481dbfeb3913f86926eecd75e0ff304b8449232af08631c4c56541b07718386,1024,1024,1447142
ferry_crypts_hazard_overlay,ferry_crypts_hazard_overlay,authoring/clipstudio/tiles/world_buildout/ferry_crypts_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:29:55.961204+00:00,2026-03-12T03:29:55.961204+00:00,7b65f63331ecc1edbd9f44dbc932f46d0e05d08c8345db1b426f0ee73d50b80f,1024,1024,1276280
plague_abbey_skyline_backdrop,plague_abbey_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/plague_abbey_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:08.926879+00:00,2026-03-12T03:30:08.926879+00:00,6c67028122cca6e67737c3a1fad5332bcab3f892c692dfe8ca40ba305fb14720,1024,1024,1351092
plague_abbey_far_parallax,plague_abbey_far_parallax,authoring/clipstudio/tiles/world_buildout/plague_abbey_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:10.964351+00:00,2026-03-12T03:30:10.964351+00:00,b048d665572278ae67199338c6a4b8e9ef169b79cba9111e7fc4906f65e381b4,1024,1024,1493018
plague_abbey_mid_parallax,plague_abbey_mid_parallax,authoring/clipstudio/tiles/world_buildout/plague_abbey_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:13.457105+00:00,2026-03-12T03:30:13.457105+00:00,5b0bef2a70bac5504dc825cd6fe333ccafbef078363afd3ed2df81afdd08003b,1024,1024,1454210
plague_abbey_floor_run,plague_abbey_floor_run,authoring/clipstudio/tiles/world_buildout/plague_abbey_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:17.183818+00:00,2026-03-12T03:30:17.183818+00:00,afec1b693cf62e6185233ac14c0e1150a73c426b006ae59979561e802fbd426e,1024,1024,1352058
plague_abbey_floor_broken,plague_abbey_floor_broken,authoring/clipstudio/tiles/world_buildout/plague_abbey_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:29.576323+00:00,2026-03-12T03:30:29.576323+00:00,64bd87236435850474a9d2e33f4497acb8e900c5ce662ff245930615bd40980d,1024,1024,1600404
plague_abbey_wall_face,plague_abbey_wall_face,authoring/clipstudio/tiles/world_buildout/plague_abbey_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:30.951065+00:00,2026-03-12T03:30:30.951065+00:00,ba692b0ffdefd5663b1e2b6b0943096da95ddc59d487bd83281aa7ce0f298b0f,1024,1024,1550642
plague_abbey_wall_corner,plague_abbey_wall_corner,authoring/clipstudio/tiles/world_buildout/plague_abbey_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:33.846213+00:00,2026-03-12T03:30:33.846213+00:00,19232c209f4a5bf29958bc645ba99ae467144229ab886020a914c9b14219b23e,1024,1024,1525586
plague_abbey_platform_bridge,plague_abbey_platform_bridge,authoring/clipstudio/tiles/world_buildout/plague_abbey_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:37.223958+00:00,2026-03-12T03:30:37.223958+00:00,4c1b3e07aabcfece9243b0d800cb99a71ef625303abd5e1ccdabc5cd4f36ec91,1024,1024,1468510
plague_abbey_gate_arch,plague_abbey_gate_arch,authoring/clipstudio/tiles/world_buildout/plague_abbey_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:48.619423+00:00,2026-03-12T03:30:48.619423+00:00,8756bcb3f37190dbf241aaf9c4b429f5315b415d6289f6c8a30bbc444b079798,1024,1024,1513430
plague_abbey_traversal_vertical,plague_abbey_traversal_vertical,authoring/clipstudio/tiles/world_buildout/plague_abbey_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:51.108070+00:00,2026-03-12T03:30:51.108070+00:00,252b2ee5042b654791de8cd0dcff5908fe87ff6266acccd9488f7fee21b3d017,1024,1024,1493488
plague_abbey_hazard_overlay,plague_abbey_hazard_overlay,authoring/clipstudio/tiles/world_buildout/plague_abbey_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:53.118938+00:00,2026-03-12T03:30:53.118938+00:00,340a50a7166457cd8f15bd2f90e8ec500ccd74f1316708b92a31bc20270f09d3,1024,1024,1530334
plague_abbey_landmark_setpiece,plague_abbey_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/plague_abbey_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:30:56.446744+00:00,2026-03-12T03:30:56.446744+00:00,8b9c87c4906606fee4d0113a40081e2db20d95d99024ccd1c57b3e21d77e0e05,1024,1024,1512482
ossuary_depths_skyline_backdrop,ossuary_depths_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/ossuary_depths_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:06.748461+00:00,2026-03-12T03:31:06.748461+00:00,ae11bedf2491923f73f91b1b7496e220125a0485d9be461749ae643902f2f42c,1024,1024,1345454
ossuary_depths_far_parallax,ossuary_depths_far_parallax,authoring/clipstudio/tiles/world_buildout/ossuary_depths_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:12.287570+00:00,2026-03-12T03:31:12.287570+00:00,f4c8cbd6e0fd4357bbc00a602aa910bb632fbc410ac7b709abfa93a60ef361c1,1024,1024,1338748
