asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
player_heavy_combo_f02_final_v1,player_heavy_combo_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_heavy_combo_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:17.016709+00:00,2026-03-12T04:19:17.016709+00:00,fbaa6c753e4b1c2361095f36e3673f948caac27121f4399fedfc4abe8c65ded8,1024,1024,1463051
player_heavy_combo_f02_precision_v1,player_heavy_combo_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_heavy_combo_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:18.143748+00:00,2026-03-12T04:19:18.143748+00:00,feea62dbb23eee89b47acc2f103bc51581750a1ec810dc8ff42c5ed6f11b5f2e,1024,1024,1077856
player_heavy_combo_f03_final_v1,player_heavy_combo_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_heavy_combo_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:32.773139+00:00,2026-03-12T04:19:32.773139+00:00,3c1a47f3575eec2571be6e15325dd50973d04c2e4b05a217fae85823bfa05c8e,1024,1024,2271765
player_heavy_combo_f03_precision_v1,player_heavy_combo_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_heavy_combo_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:34.776315+00:00,2026-03-12T04:19:34.776315+00:00,35b7735352bbcd833cd43d7d74c11091543ac7edd3aa1fac18b6ad38ca5fe490,1024,1024,1805721
player_heavy_combo_f04_final_v1,player_heavy_combo_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_heavy_combo_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:35.813805+00:00,2026-03-12T04:19:35.813805+00:00,dfcefbee1be8f8a55a6cf6f53435ea11f006f3a22ad0163ea30a364f1b4f164a,1024,1024,1886169
player_heavy_combo_f04_precision_v1,player_heavy_combo_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_heavy_combo_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:38.452389+00:00,2026-03-12T04:19:38.452389+00:00,b390a2492b654c851bd3821ddc5aa1b7ad1b829c885943c78bd42334cbc9ae16,1024,1024,1399878
player_air_dodge_f01_final_v1,player_air_dodge_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_air_dodge_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:48.304761+00:00,2026-03-12T04:19:48.304761+00:00,da960229caa48095f04832d902ba9d6d2b9d9533d6900f500c6e962b52c6dbc8,1024,1024,2181388
player_air_dodge_f01_precision_v1,player_air_dodge_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_air_dodge_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:51.252283+00:00,2026-03-12T04:19:51.252283+00:00,c5848ea8660eb4607bfaa46307f349288df2cd067310d77f789ff90fd23234ea,1024,1024,1296251
player_air_dodge_f02_final_v1,player_air_dodge_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_air_dodge_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:53.045493+00:00,2026-03-12T04:19:53.045493+00:00,938c00bcd6f4f7e5a102097fef5803cb7ab7f9ba12cae02a0b99c49c176f4b06,1024,1024,791168
player_air_dodge_f02_precision_v1,player_air_dodge_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_air_dodge_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:19:54.502377+00:00,2026-03-12T04:19:54.502377+00:00,fcf90d049960a1e3bd700d8bc1d7990eed3fd3329595385e724263369300c850,1024,1024,1212704
player_air_dodge_f03_final_v1,player_air_dodge_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_air_dodge_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:03.553563+00:00,2026-03-12T04:20:03.553563+00:00,ab7185908f8d6a29df3ceaf497b0caaa7dac0a7b6acd03f61215582936879f89,1024,1024,914343
player_air_dodge_f03_precision_v1,player_air_dodge_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_air_dodge_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:07.277820+00:00,2026-03-12T04:20:07.277820+00:00,991a1b12fa44ea26d77239852621ec0a258c21ccc61babab10198c94cbb0c1d0,1024,1024,1133485
player_air_dodge_f04_final_v1,player_air_dodge_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/player/player_air_dodge_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:09.825917+00:00,2026-03-12T04:20:09.825917+00:00,d316cbd6e99bc82c0c03cd3401c027a69fd02e252dc2b9d1ea50377f43b8be03,1024,1024,1297482
player_air_dodge_f04_precision_v1,player_air_dodge_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/player/player_air_dodge_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:11.661315+00:00,2026-03-12T04:20:11.661315+00:00,0c6591f50842c166f0b5fd359c1996a979e9600f43a4831953431b702efdc55b,1024,1024,1975423
deep_one_raider_rush_f01_final_v1,deep_one_raider_rush_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/deep_one_raider_rush_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:20.603506+00:00,2026-03-12T04:20:20.603506+00:00,94e5cf745f3060aa66b25b360b0a8d0ed775f01f573dc09277108451e9739dbd,1024,1024,800801
deep_one_raider_rush_f01_precision_v1,deep_one_raider_rush_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/deep_one_raider_rush_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:24.333761+00:00,2026-03-12T04:20:24.333761+00:00,98f7dad0b9f3df9b30bc09fc3d3192f11118c2b4f895497acd96a7530df1fdc6,1024,1024,1369133
deep_one_raider_rush_f02_final_v1,deep_one_raider_rush_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/deep_one_raider_rush_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:26.197915+00:00,2026-03-12T04:20:26.197915+00:00,45a8673c4550924f7fcd3a66aaa2d173d287a1ad2f2bf88b0bfa5f51e36834fb,1024,1024,1027527
deep_one_raider_rush_f02_precision_v1,deep_one_raider_rush_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/deep_one_raider_rush_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:28.252979+00:00,2026-03-12T04:20:28.252979+00:00,b552991f6af42d79cd14306c96ffbe99b3963fe59ae50cb5d925692f7b2ff452,1024,1024,1000776
deep_one_raider_rush_f03_final_v1,deep_one_raider_rush_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/deep_one_raider_rush_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:37.044151+00:00,2026-03-12T04:20:37.044151+00:00,f596ff5d5caa70e44182f334d85a802124e4c811c8110338e47d191fa1c75b94,1024,1024,1591874
deep_one_raider_rush_f03_precision_v1,deep_one_raider_rush_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/deep_one_raider_rush_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:42.543949+00:00,2026-03-12T04:20:42.543949+00:00,72e8ccbdac4702151406a50b3c5f5ee6cd9b7e6b4f6d21313351c72191bca60f,1024,1024,2158273
deep_one_raider_rush_f04_final_v1,deep_one_raider_rush_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/deep_one_raider_rush_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:43.530958+00:00,2026-03-12T04:20:43.530958+00:00,3a6e0849cc3c278dc7cf12279ecb4f81fe697fa91a4eeaedc9859d1a7759ecb4,1024,1024,2174140
deep_one_raider_rush_f04_precision_v1,deep_one_raider_rush_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/deep_one_raider_rush_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:45.398340+00:00,2026-03-12T04:20:45.398340+00:00,6731496c37cea9f11bdb2bbceb89a6cea428e50d0020462f0eda05965ed95742,1024,1024,1533590
nightgaunt_glide_f01_final_v1,nightgaunt_glide_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/nightgaunt_glide_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:53.664667+00:00,2026-03-12T04:20:53.664667+00:00,df24ea7437a5047f4a5b51bfaf159dfb3c8acc0603e63ab74065e57015d4a3ba,1024,1024,1508257
nightgaunt_glide_f01_precision_v1,nightgaunt_glide_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/nightgaunt_glide_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:20:59.506977+00:00,2026-03-12T04:20:59.506977+00:00,733c7fe126da5107d40dd2872190200594612c2862bf10df00dcaca0427ae883,1024,1024,1600782
nightgaunt_glide_f02_final_v1,nightgaunt_glide_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/nightgaunt_glide_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:00.604218+00:00,2026-03-12T04:21:00.604218+00:00,78ac2e6899cf0ff2936e3fa11783ecee4dd22c449f3e5baff430698ab41939a0,1024,1024,1757843
nightgaunt_glide_f02_precision_v1,nightgaunt_glide_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/nightgaunt_glide_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:02.846619+00:00,2026-03-12T04:21:02.846619+00:00,95d562281ae6fb7acc9dbc638eaaaae418718eeac7039bf8e1e80eefb9c6d6c9,1024,1024,956911
nightgaunt_glide_f03_final_v1,nightgaunt_glide_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/nightgaunt_glide_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:09.634743+00:00,2026-03-12T04:21:09.634743+00:00,587426cfe49f9a4b598789fb2b59e7a35fe1d3cfe5df8275b6d7a8f7576bb8df,1024,1024,2337322
nightgaunt_glide_f04_final_v1,nightgaunt_glide_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/nightgaunt_glide_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:17.935410+00:00,2026-03-12T04:21:17.935410+00:00,d4c6f48863e7776e37cf39232318a9085965ce6f7cb1186b0550d0f251aa823d,1024,1024,1534463
nightgaunt_glide_f03_precision_v1,nightgaunt_glide_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/nightgaunt_glide_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:18.045090+00:00,2026-03-12T04:21:18.045090+00:00,474fa27eee3fe62d81ee0a2e7b5c336f033e046674b2f0a32ddde874166893ec,1024,1024,1357688
nightgaunt_glide_f04_precision_v1,nightgaunt_glide_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/nightgaunt_glide_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:20.585301+00:00,2026-03-12T04:21:20.585301+00:00,c9b64afb5a333a2b465d8905f3988272eff9316f346357b72e0a75f4884ad932,1024,1024,1222132
shoggoth_spring_f01_final_v1,shoggoth_spring_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/shoggoth_spring_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:26.837526+00:00,2026-03-12T04:21:26.837526+00:00,a4b479424a5e888558bc11a976251118581cf36820b63ff083531190c6f94628,1024,1024,2513008
shoggoth_spring_f02_final_v1,shoggoth_spring_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/shoggoth_spring_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:33.445520+00:00,2026-03-12T04:21:33.445520+00:00,e33cbebdb969a935b3fef355b503149198918c7d547d999f97a04885ce9f37e2,1024,1024,1237353
shoggoth_spring_f01_precision_v1,shoggoth_spring_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/shoggoth_spring_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:34.035765+00:00,2026-03-12T04:21:34.035765+00:00,ed3a60516f89fb4a0492b34d939f6bff86c0b63807a2b92e05055a5e6a4a3060,1024,1024,1677695
shoggoth_spring_f02_precision_v1,shoggoth_spring_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/shoggoth_spring_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:36.203204+00:00,2026-03-12T04:21:36.203204+00:00,9e80983ef152788a197300f0040e8ae421cc086f53a222340dfe308352b99390,1024,1024,1297878
shoggoth_spring_f03_final_v1,shoggoth_spring_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/shoggoth_spring_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:41.770208+00:00,2026-03-12T04:21:41.770208+00:00,7520d44db39856f11f28907f50e34af0a6547e06d5b1e091d01aa326df7fcca0,1024,1024,1393890
shoggoth_spring_f04_final_v1,shoggoth_spring_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/shoggoth_spring_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:50.963490+00:00,2026-03-12T04:21:50.963490+00:00,c8c909c283fecc6af490cf888636e18c7dffbbd22272a6a18bf84e5ce6ec6e9d,1024,1024,1759812
shoggoth_spring_f04_precision_v1,shoggoth_spring_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/shoggoth_spring_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:51.204452+00:00,2026-03-12T04:21:51.204452+00:00,3214ee9f47c61868f84d256db1270ba03c3f3f7a5f3a3ba208077a8480c080ef,1024,1024,1072312
shoggoth_spring_f03_precision_v1,shoggoth_spring_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/shoggoth_spring_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:51.658346+00:00,2026-03-12T04:21:51.658346+00:00,330ae193c3a5dee6c4a7c142426cc011a6a5a590b30d3a0c69964d078ac20574,1024,1024,1557666
cultist_harpooner_throw_f01_final_v1,cultist_harpooner_throw_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/cultist_harpooner_throw_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:21:57.989736+00:00,2026-03-12T04:21:57.989736+00:00,0107b18aedd36e6373748cdbce8d667b6266aa1267d89d5e98171ae77c5ce781,1024,1024,1849640
cultist_harpooner_throw_f02_final_v1,cultist_harpooner_throw_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/cultist_harpooner_throw_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:06.879383+00:00,2026-03-12T04:22:06.879383+00:00,e6a9cad2da685f863d12615f48d2ec7942a4f78a2ca414c4a98f19d8e6a9ec51,1024,1024,1133363
cultist_harpooner_throw_f02_precision_v1,cultist_harpooner_throw_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/cultist_harpooner_throw_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:08.171246+00:00,2026-03-12T04:22:08.171246+00:00,dd4c8b407ff5ee5ac932c505871ecdd16a3e02a8fb374ed633e2be1988b13072,1024,1024,940459
cultist_harpooner_throw_f01_precision_v1,cultist_harpooner_throw_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/cultist_harpooner_throw_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:08.327118+00:00,2026-03-12T04:22:08.327118+00:00,b6d577a26afe0c9c44ce78a7ffb10e545ca19274624aa121935d2d081db87afd,1024,1024,1430998
cultist_harpooner_throw_f03_final_v1,cultist_harpooner_throw_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/cultist_harpooner_throw_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:14.203002+00:00,2026-03-12T04:22:14.203002+00:00,48f3a68a74ce7fe2d8eecaa7fe10d0bb0f570cbfd10eeb683b240c457494ee75,1024,1024,954166
cultist_harpooner_throw_f04_final_v1,cultist_harpooner_throw_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/enemy/cultist_harpooner_throw_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:23.637435+00:00,2026-03-12T04:22:23.637435+00:00,0d3375c9e6fb75c2ecf20df59f84a509dbb54520845354879e2aaadcec6f562a,1024,1024,1217467
